Year,Month,Day,Prevailing Wind Direction (°)_ King's Park_Value,completeness
2011,10,17,100,C
2011,10,18,100,C
2011,10,19,100,C
2011,10,20,110,C
2011,10,21,100,C
2011,10,22,100,C
2011,10,23,100,C
2011,10,24,270,C
2011,10,25,100,C
2011,10,26,110,C
2011,10,27,100,C
2011,10,28,100,C
2011,10,29,040,C
2011,10,30,110,C
2011,10,31,100,C
2011,11,1,100,C
2011,11,2,100,C
2011,11,3,100,C
2011,11,4,100,C
2011,11,5,110,C
2011,11,6,100,C
2011,11,7,080,C
2011,11,8,020,C
2011,11,9,020,C
2011,11,10,010,C
2011,11,11,010,C
2011,11,12,100,C
2011,11,13,110,C
2011,11,14,110,C
2011,11,15,100,C
2011,11,16,100,C
2011,11,17,100,C
2011,11,18,270,C
2011,11,19,030,C
2011,11,20,100,C
2011,11,21,090,C
2011,11,22,020,C
2011,11,23,020,C
2011,11,24,020,C
2011,11,25,090,C
2011,11,26,100,C
2011,11,27,100,C
2011,11,28,100,#
2011,11,29,100,C
2011,11,30,100,C
2011,12,1,020,C
2011,12,2,020,C
2011,12,3,020,C
2011,12,4,050,C
2011,12,5,110,C
2011,12,6,110,C
2011,12,7,020,C
2011,12,8,020,C
2011,12,9,020,C
2011,12,10,020,C
2011,12,11,020,C
2011,12,12,020,C
2011,12,13,120,C
2011,12,14,100,C
2011,12,15,030,C
2011,12,16,020,C
2011,12,17,030,C
2011,12,18,100,C
2011,12,19,100,C
2011,12,20,110,C
2011,12,21,030,C
2011,12,22,020,C
2011,12,23,020,C
2011,12,24,030,C
2011,12,25,030,C
2011,12,26,100,C
2011,12,27,100,C
2011,12,28,120,C
2011,12,29,110,C
2011,12,30,100,C
2011,12,31,110,C
2012,1,1,110,C
2012,1,2,110,C
2012,1,3,100,C
2012,1,4,020,C
2012,1,5,020,C
2012,1,6,030,C
2012,1,7,030,C
2012,1,8,020,C
2012,1,9,270,C
2012,1,10,020,C
2012,1,11,020,C
2012,1,12,010,C
2012,1,13,110,C
2012,1,14,110,C
2012,1,15,110,C
2012,1,16,020,C
2012,1,17,100,C
2012,1,18,110,C
2012,1,19,110,#
2012,1,20,100,C
2012,1,21,110,C
2012,1,22,010,C
2012,1,23,010,C
2012,1,24,090,C
2012,1,25,020,C
2012,1,26,090,C
2012,1,27,110,C
2012,1,28,120,C
2012,1,29,240,C
2012,1,30,030,C
2012,1,31,020,C
2012,2,1,110,C
2012,2,2,100,C
2012,2,3,100,C
2012,2,4,110,C
2012,2,5,110,C
2012,2,6,110,C
2012,2,7,020,C
2012,2,8,020,C
2012,2,9,100,#
2012,2,10,110,C
2012,2,11,110,C
2012,2,12,110,C
2012,2,13,120,#
2012,2,14,120,C
2012,2,15,120,C
2012,2,16,110,C
2012,2,17,020,C
2012,2,18,020,C
2012,2,19,100,C
2012,2,20,110,C
2012,2,21,100,C
2012,2,22,120,C
2012,2,23,100,C
2012,2,24,110,C
2012,2,25,110,C
2012,2,26,020,C
2012,2,27,100,C
2012,2,28,120,C
2012,2,29,100,C
2012,3,1,120,C
2012,3,2,110,#
2012,3,3,110,C
2012,3,4,110,C
2012,3,5,090,C
2012,3,6,090,C
2012,3,7,110,C
2012,3,8,110,C
2012,3,9,100,C
2012,3,10,020,#
2012,3,11,020,C
2012,3,12,090,C
2012,3,13,100,C
2012,3,14,100,C
2012,3,15,110,C
2012,3,16,110,C
2012,3,17,110,C
2012,3,18,270,C
2012,3,19,100,C
2012,3,20,120,C
2012,3,21,100,C
2012,3,22,110,C
2012,3,23,270,C
2012,3,24,020,C
2012,3,25,100,C
2012,3,26,100,C
2012,3,27,110,C
2012,3,28,110,C
2012,3,29,110,C
2012,3,30,110,C
2012,3,31,110,C
2012,4,1,110,C
2012,4,2,110,C
2012,4,3,270,C
2012,4,4,110,C
2012,4,5,110,C
2012,4,6,110,C
2012,4,7,090,C
2012,4,8,110,C
2012,4,9,120,C
2012,4,10,110,C
2012,4,11,280,C
2012,4,12,280,C
2012,4,13,180,C
2012,4,14,280,C
2012,4,15,220,C
2012,4,16,280,C
2012,4,17,110,C
2012,4,18,110,C
2012,4,19,110,C
2012,4,20,110,C
2012,4,21,270,C
2012,4,22,110,C
2012,4,23,170,C
2012,4,24,210,C
2012,4,25,220,#
2012,4,26,110,C
2012,4,27,110,C
2012,4,28,110,C
2012,4,29,190,C
2012,4,30,210,C
2012,5,1,210,C
2012,5,2,210,C
2012,5,3,220,C
2012,5,4,110,C
2012,5,5,110,C
2012,5,6,110,C
2012,5,7,110,C
2012,5,8,280,C
2012,5,9,280,C
2012,5,10,280,C
2012,5,11,110,C
2012,5,12,110,C
2012,5,13,280,C
2012,5,14,170,C
2012,5,15,110,C
2012,5,16,110,C
2012,5,17,110,C
2012,5,18,110,C
2012,5,19,110,C
2012,5,20,110,C
2012,5,21,100,C
2012,5,22,110,C
2012,5,23,110,C
2012,5,24,100,C
2012,5,25,100,C
2012,5,26,110,C
2012,5,27,100,C
2012,5,28,100,C
2012,5,29,110,C
2012,5,30,100,C
2012,5,31,110,C
2012,6,1,100,C
2012,6,2,110,C
2012,6,3,110,C
2012,6,4,110,C
2012,6,5,110,C
2012,6,6,110,C
2012,6,7,110,C
2012,6,8,110,C
2012,6,9,280,C
2012,6,10,260,C
2012,6,11,230,C
2012,6,12,260,C
2012,6,13,110,C
2012,6,14,110,C
2012,6,15,110,C
2012,6,16,110,C
2012,6,17,110,C
2012,6,18,110,C
2012,6,19,070,C
2012,6,20,270,C
2012,6,21,180,C
2012,6,22,220,C
2012,6,23,210,C
2012,6,24,210,C
2012,6,25,210,C
2012,6,26,190,C
2012,6,27,160,C
2012,6,28,130,C
2012,6,29,280,C
2012,6,30,110,C
2012,7,1,110,C
2012,7,2,110,C
2012,7,3,120,C
2012,7,4,110,C
2012,7,5,110,C
2012,7,6,110,C
2012,7,7,150,C
2012,7,8,160,C
2012,7,9,180,C
2012,7,10,280,C
2012,7,11,220,C
2012,7,12,220,C
2012,7,13,210,C
2012,7,14,210,C
2012,7,15,220,C
2012,7,16,220,C
2012,7,17,210,C
2012,7,18,170,C
2012,7,19,280,C
2012,7,20,280,C
2012,7,21,270,C
2012,7,22,070,C
2012,7,23,060,C
2012,7,24,130,C
2012,7,25,110,C
2012,7,26,110,C
2012,7,27,110,C
2012,7,28,110,C
2012,7,29,110,C
2012,7,30,270,C
2012,7,31,270,C
2012,8,1,270,C
2012,8,2,270,C
2012,8,3,270,C
2012,8,4,280,C
2012,8,5,270,C
2012,8,6,120,C
2012,8,7,270,C
2012,8,8,270,C
2012,8,9,270,C
2012,8,10,280,C
2012,8,11,280,C
2012,8,12,180,C
2012,8,13,110,C
2012,8,14,110,C
2012,8,15,270,C
2012,8,16,070,C
2012,8,17,110,C
2012,8,18,110,C
2012,8,19,270,C
2012,8,20,280,C
2012,8,21,280,C
2012,8,22,270,C
2012,8,23,270,C
2012,8,24,280,C
2012,8,25,270,C
2012,8,26,010,C
2012,8,27,***,
2012,8,28,280,C
2012,8,29,280,C
2012,8,30,280,C
2012,8,31,110,C
2012,9,1,110,C
2012,9,2,110,C
2012,9,3,110,C
2012,9,4,100,C
2012,9,5,100,C
2012,9,6,100,C
2012,9,7,***,
2012,9,8,***,
2012,9,9,***,
2012,9,10,***,
2012,9,11,110,C
2012,9,12,120,C
2012,9,13,***,
2012,9,14,020,C
2012,9,15,020,C
2012,9,16,***,
2012,9,17,***,
2012,9,18,***,
2012,9,19,***,
2012,9,20,110,C
2012,9,21,100,C
2012,9,22,100,#
2012,9,23,280,#
2012,9,24,150,#
2012,9,25,***,
2012,9,26,***,
2012,9,27,280,#
2012,9,28,040,C
2012,9,29,040,C
2012,9,30,040,C
2012,10,1,120,C
2012,10,2,120,C
2012,10,3,130,C
2012,10,4,120,C
2012,10,5,120,C
2012,10,6,120,C
2012,10,7,130,C
2012,10,8,120,C
2012,10,9,070,C
2012,10,10,050,C
2012,10,11,120,C
2012,10,12,120,C
2012,10,13,120,C
2012,10,14,130,C
2012,10,15,130,C
2012,10,16,130,C
2012,10,17,050,C
2012,10,18,120,C
2012,10,19,130,C
2012,10,20,120,C
2012,10,21,130,C
2012,10,22,130,C
2012,10,23,130,C
2012,10,24,120,C
2012,10,25,120,C
2012,10,26,110,C
2012,10,27,110,C
2012,10,28,110,C
2012,10,29,110,C
2012,10,30,090,C
2012,10,31,050,C
2012,11,1,070,C
2012,11,2,120,C
2012,11,3,120,C
2012,11,4,040,C
2012,11,5,120,C
2012,11,6,120,C
2012,11,7,120,C
2012,11,8,120,C
2012,11,9,130,C
2012,11,10,130,C
2012,11,11,040,C
2012,11,12,120,C
2012,11,13,280,C
2012,11,14,120,C
2012,11,15,120,C
2012,11,16,120,C
2012,11,17,040,C
2012,11,18,120,C
2012,11,19,120,C
2012,11,20,120,C
2012,11,21,130,C
2012,11,22,290,C
2012,11,23,040,C
2012,11,24,110,C
2012,11,25,120,C
2012,11,26,040,C
2012,11,27,050,C
2012,11,28,120,#
2012,11,29,120,#
2012,11,30,130,#
2012,12,1,120,C
2012,12,2,040,C
2012,12,3,050,C
2012,12,4,100,C
2012,12,5,040,C
2012,12,6,110,C
2012,12,7,120,C
2012,12,8,110,C
2012,12,9,120,C
2012,12,10,120,C
2012,12,11,120,C
2012,12,12,120,C
2012,12,13,120,C
2012,12,14,130,C
2012,12,15,120,C
2012,12,16,130,C
2012,12,17,120,C
2012,12,18,040,C
2012,12,19,120,C
2012,12,20,120,C
2012,12,21,130,C
2012,12,22,030,C
2012,12,23,040,C
2012,12,24,120,C
2012,12,25,140,C
2012,12,26,120,C
2012,12,27,120,C
2012,12,28,130,C
2012,12,29,120,C
2012,12,30,040,C
2012,12,31,040,C
2013,1,1,120,C
2013,1,2,130,C
2013,1,3,040,C
2013,1,4,040,C
2013,1,5,040,C
2013,1,6,260,C
2013,1,7,280,C
2013,1,8,290,C
2013,1,9,050,C
2013,1,10,050,C
2013,1,11,120,C
2013,1,12,040,C
2013,1,13,280,C
2013,1,14,040,C
2013,1,15,120,C
2013,1,16,140,C
2013,1,17,120,C
2013,1,18,120,C
2013,1,19,120,C
2013,1,20,120,C
2013,1,21,120,C
2013,1,22,130,C
2013,1,23,130,C
2013,1,24,130,C
2013,1,25,130,C
2013,1,26,120,C
2013,1,27,050,C
2013,1,28,120,C
2013,1,29,130,C
2013,1,30,120,C
2013,1,31,130,C
2013,2,1,280,C
2013,2,2,120,C
2013,2,3,130,C
2013,2,4,130,C
2013,2,5,130,C
2013,2,6,120,C
2013,2,7,120,C
2013,2,8,120,C
2013,2,9,030,C
2013,2,10,120,C
2013,2,11,120,C
2013,2,12,280,C
2013,2,13,130,C
2013,2,14,130,C
2013,2,15,130,C
2013,2,16,120,C
2013,2,17,130,C
2013,2,18,300,C
2013,2,19,130,C
2013,2,20,120,C
2013,2,21,130,C
2013,2,22,130,C
2013,2,23,120,C
2013,2,24,130,C
2013,2,25,130,C
2013,2,26,130,C
2013,2,27,290,C
2013,2,28,120,C
2013,3,1,130,C
2013,3,2,120,C
2013,3,3,040,C
2013,3,4,050,C
2013,3,5,120,C
2013,3,6,130,C
2013,3,7,290,C
2013,3,8,290,C
2013,3,9,300,C
2013,3,10,290,C
2013,3,11,130,C
2013,3,12,130,C
2013,3,13,290,C
2013,3,14,120,C
2013,3,15,120,C
2013,3,16,120,C
2013,3,17,120,C
2013,3,18,290,C
2013,3,19,180,C
2013,3,20,290,C
2013,3,21,130,C
2013,3,22,120,C
2013,3,23,290,C
2013,3,24,290,C
2013,3,25,120,C
2013,3,26,120,C
2013,3,27,130,C
2013,3,28,130,C
2013,3,29,120,C
2013,3,30,110,C
2013,3,31,120,C
2013,4,1,120,C
2013,4,2,130,C
2013,4,3,120,C
2013,4,4,130,C
2013,4,5,130,C
2013,4,6,040,C
2013,4,7,120,C
2013,4,8,120,C
2013,4,9,120,C
2013,4,10,050,C
2013,4,11,060,C
2013,4,12,050,C
2013,4,13,130,C
2013,4,14,280,C
2013,4,15,130,C
2013,4,16,110,C
2013,4,17,290,C
2013,4,18,290,C
2013,4,19,290,C
2013,4,20,130,C
2013,4,21,120,C
2013,4,22,120,C
2013,4,23,120,C
2013,4,24,290,C
2013,4,25,290,C
2013,4,26,120,C
2013,4,27,120,C
2013,4,28,130,C
2013,4,29,120,C
2013,4,30,290,C
2013,5,1,120,C
2013,5,2,110,C
2013,5,3,110,C
2013,5,4,120,C
2013,5,5,120,C
2013,5,6,130,C
2013,5,7,130,C
2013,5,8,120,C
2013,5,9,120,C
2013,5,10,290,C
2013,5,11,290,C
2013,5,12,120,C
2013,5,13,130,C
2013,5,14,120,C
2013,5,15,220,C
2013,5,16,230,C
2013,5,17,120,C
2013,5,18,290,C
2013,5,19,290,C
2013,5,20,240,#
2013,5,21,120,C
2013,5,22,290,#
2013,5,23,120,C
2013,5,24,290,C
2013,5,25,130,C
2013,5,26,220,C
2013,5,27,290,C
2013,5,28,290,C
2013,5,29,290,C
2013,5,30,290,C
2013,5,31,290,C
2013,6,1,290,C
2013,6,2,290,C
2013,6,3,290,C
2013,6,4,130,C
2013,6,5,130,C
2013,6,6,130,C
2013,6,7,230,C
2013,6,8,290,C
2013,6,9,290,C
2013,6,10,290,C
2013,6,11,040,C
2013,6,12,050,C
2013,6,13,050,C
2013,6,14,090,C
2013,6,15,120,C
2013,6,16,120,C
2013,6,17,130,C
2013,6,18,120,C
2013,6,19,280,C
2013,6,20,290,C
2013,6,21,120,C
2013,6,22,120,C
2013,6,23,120,C
2013,6,24,200,C
2013,6,25,240,C
2013,6,26,240,C
2013,6,27,230,C
2013,6,28,230,C
2013,6,29,210,C
2013,6,30,120,C
2013,7,1,120,C
2013,7,2,160,C
2013,7,3,160,C
2013,7,4,290,C
2013,7,5,290,C
2013,7,6,180,C
2013,7,7,210,C
2013,7,8,180,C
2013,7,9,130,C
2013,7,10,150,C
2013,7,11,290,C
2013,7,12,290,C
2013,7,13,280,C
2013,7,14,280,C
2013,7,15,120,C
2013,7,16,120,C
2013,7,17,120,C
2013,7,18,120,C
2013,7,19,120,C
2013,7,20,120,C
2013,7,21,120,C
2013,7,22,120,C
2013,7,23,120,C
2013,7,24,120,C
2013,7,25,120,C
2013,7,26,190,C
2013,7,27,180,C
2013,7,28,120,C
2013,7,29,120,C
2013,7,30,120,C
2013,7,31,120,C
2013,8,1,120,C
2013,8,2,110,C
2013,8,3,160,C
2013,8,4,150,C
2013,8,5,290,C
2013,8,6,130,C
2013,8,7,120,#
2013,8,8,290,#
2013,8,9,280,C
2013,8,10,290,#
2013,8,11,130,C
2013,8,12,120,C
2013,8,13,080,C
2013,8,14,130,C
2013,8,15,190,C
2013,8,16,210,C
2013,8,17,220,C
2013,8,18,200,C
2013,8,19,290,C
2013,8,20,280,C
2013,8,21,280,C
2013,8,22,290,C
2013,8,23,230,C
2013,8,24,210,C
2013,8,25,120,C
2013,8,26,130,C
2013,8,27,290,C
2013,8,28,290,C
2013,8,29,280,C
2013,8,30,280,C
2013,8,31,290,C
2013,9,1,290,C
2013,9,2,290,C
2013,9,3,120,C
2013,9,4,120,C
2013,9,5,110,C
2013,9,6,120,C
2013,9,7,120,C
2013,9,8,120,C
2013,9,9,120,C
2013,9,10,120,C
2013,9,11,120,C
2013,9,12,120,C
2013,9,13,120,C
2013,9,14,130,C
2013,9,15,290,C
2013,9,16,120,#
2013,9,17,110,#
2013,9,18,120,C
2013,9,19,120,C
2013,9,20,280,C
2013,9,21,010,C
2013,9,22,350,C
2013,9,23,200,C
2013,9,24,130,C
2013,9,25,120,C
2013,9,26,050,C
2013,9,27,120,C
2013,9,28,060,C
2013,9,29,050,C
2013,9,30,090,C
2013,10,1,130,C
2013,10,2,050,C
2013,10,3,120,C
2013,10,4,130,C
2013,10,5,280,C
2013,10,6,010,C
2013,10,7,010,C
2013,10,8,040,C
2013,10,9,120,C
2013,10,10,130,C
2013,10,11,120,C
2013,10,12,120,#
2013,10,13,***,
2013,10,14,***,
2013,10,15,130,#
2013,10,16,120,C
2013,10,17,120,C
2013,10,18,120,C
2013,10,19,040,C
2013,10,20,120,C
2013,10,21,050,C
2013,10,22,050,C
2013,10,23,040,C
2013,10,24,040,C
2013,10,25,040,C
2013,10,26,060,C
2013,10,27,120,C
2013,10,28,120,C
2013,10,29,120,C
2013,10,30,120,C
2013,10,31,120,C
2013,11,1,120,C
2013,11,2,040,C
2013,11,3,040,C
2013,11,4,040,C
2013,11,5,060,C
2013,11,6,130,C
2013,11,7,120,C
2013,11,8,130,C
2013,11,9,110,C
2013,11,10,110,C
2013,11,11,120,C
2013,11,12,130,C
2013,11,13,040,C
2013,11,14,040,C
2013,11,15,050,C
2013,11,16,040,#
2013,11,17,120,#
2013,11,18,120,C
2013,11,19,060,C
2013,11,20,120,C
2013,11,21,120,C
2013,11,22,110,C
2013,11,23,120,C
2013,11,24,120,C
2013,11,25,040,C
2013,11,26,120,C
2013,11,27,120,C
2013,11,28,040,C
2013,11,29,050,C
2013,11,30,050,C
2013,12,1,040,C
2013,12,2,040,C
2013,12,3,090,C
2013,12,4,060,C
2013,12,5,120,C
2013,12,6,050,C
2013,12,7,130,C
2013,12,8,120,C
2013,12,9,050,C
2013,12,10,120,C
2013,12,11,040,C
2013,12,12,110,C
2013,12,13,050,C
2013,12,14,110,C
2013,12,15,090,C
2013,12,16,040,C
2013,12,17,030,C
2013,12,18,040,C
2013,12,19,040,C
2013,12,20,040,C
2013,12,21,040,C
2013,12,22,050,C
2013,12,23,050,C
2013,12,24,040,C
2013,12,25,030,C
2013,12,26,040,C
2013,12,27,040,C
2013,12,28,040,C
2013,12,29,060,C
2013,12,30,260,C
2013,12,31,290,C
2014,1,1,130,C
2014,1,2,130,C
2014,1,3,280,C
2014,1,4,050,C
2014,1,5,120,C
2014,1,6,120,C
2014,1,7,130,C
2014,1,8,040,C
2014,1,9,050,C
2014,1,10,120,C
2014,1,11,120,C
2014,1,12,040,C
2014,1,13,040,C
2014,1,14,040,C
2014,1,15,050,C
2014,1,16,120,C
2014,1,17,110,C
2014,1,18,050,C
2014,1,19,070,C
2014,1,20,040,C
2014,1,21,040,C
2014,1,22,040,C
2014,1,23,120,C
2014,1,24,120,C
2014,1,25,120,C
2014,1,26,120,C
2014,1,27,120,C
2014,1,28,120,C
2014,1,29,120,C
2014,1,30,130,C
2014,1,31,130,C
2014,2,1,130,C
2014,2,2,290,C
2014,2,3,280,C
2014,2,4,120,C
2014,2,5,120,C
2014,2,6,130,C
2014,2,7,120,C
2014,2,8,120,C
2014,2,9,130,C
2014,2,10,030,C
2014,2,11,030,C
2014,2,12,030,C
2014,2,13,030,#
2014,2,14,030,#
2014,2,15,110,C
2014,2,16,130,C
2014,2,17,130,C
2014,2,18,280,C
2014,2,19,030,C
2014,2,20,130,C
2014,2,21,110,C
2014,2,22,110,C
2014,2,23,120,C
2014,2,24,120,C
2014,2,25,130,C
2014,2,26,130,C
2014,2,27,120,C
2014,2,28,120,C
2014,3,1,130,C
2014,3,2,120,C
2014,3,3,120,C
2014,3,4,130,C
2014,3,5,120,C
2014,3,6,120,C
2014,3,7,110,C
2014,3,8,120,C
2014,3,9,050,C
2014,3,10,110,C
2014,3,11,120,C
2014,3,12,120,C
2014,3,13,050,C
2014,3,14,120,C
2014,3,15,120,C
2014,3,16,130,C
2014,3,17,140,C
2014,3,18,130,C
2014,3,19,130,C
2014,3,20,290,C
2014,3,21,040,C
2014,3,22,120,C
2014,3,23,120,C
2014,3,24,130,C
2014,3,25,130,C
2014,3,26,290,C
2014,3,27,290,C
2014,3,28,130,C
2014,3,29,120,C
2014,3,30,120,C
2014,3,31,130,#
2014,4,1,130,C
2014,4,2,130,C
2014,4,3,130,C
2014,4,4,120,C
2014,4,5,120,C
2014,4,6,120,C
2014,4,7,120,C
2014,4,8,120,C
2014,4,9,130,C
2014,4,10,120,C
2014,4,11,130,C
2014,4,12,130,C
2014,4,13,290,C
2014,4,14,120,C
2014,4,15,120,C
2014,4,16,120,C
2014,4,17,120,C
2014,4,18,120,C
2014,4,19,130,C
2014,4,20,290,C
2014,4,21,120,C
2014,4,22,130,C
2014,4,23,120,C
2014,4,24,120,C
2014,4,25,120,C
2014,4,26,120,C
2014,4,27,290,C
2014,4,28,120,C
2014,4,29,120,C
2014,4,30,120,C
2014,5,1,120,C
2014,5,2,130,C
2014,5,3,120,C
2014,5,4,130,C
2014,5,5,120,C
2014,5,6,120,C
2014,5,7,120,C
2014,5,8,120,C
2014,5,9,130,C
2014,5,10,120,C
2014,5,11,120,C
2014,5,12,120,C
2014,5,13,230,C
2014,5,14,240,C
2014,5,15,290,C
2014,5,16,200,C
2014,5,17,190,C
2014,5,18,290,C
2014,5,19,280,C
2014,5,20,290,C
2014,5,21,220,C
2014,5,22,230,C
2014,5,23,220,C
2014,5,24,120,C
2014,5,25,290,C
2014,5,26,290,C
2014,5,27,290,C
2014,5,28,290,C
2014,5,29,290,C
2014,5,30,290,C
2014,5,31,290,C
2014,6,1,290,C
2014,6,2,290,C
2014,6,3,290,C
2014,6,4,290,C
2014,6,5,290,C
2014,6,6,290,C
2014,6,7,290,C
2014,6,8,290,C
2014,6,9,120,C
2014,6,10,120,C
2014,6,11,120,C
2014,6,12,130,C
2014,6,13,130,C
2014,6,14,030,C
2014,6,15,280,C
2014,6,16,220,C
2014,6,17,290,C
2014,6,18,290,C
2014,6,19,220,C
2014,6,20,220,C
2014,6,21,120,C
2014,6,22,280,C
2014,6,23,190,C
2014,6,24,180,C
2014,6,25,290,C
2014,6,26,290,C
2014,6,27,290,C
2014,6,28,170,C
2014,6,29,130,C
2014,6,30,130,C
2014,7,1,120,C
2014,7,2,200,C
2014,7,3,290,C
2014,7,4,290,C
2014,7,5,290,C
2014,7,6,280,C
2014,7,7,290,C
2014,7,8,290,C
2014,7,9,290,C
2014,7,10,180,C
2014,7,11,290,C
2014,7,12,190,C
2014,7,13,290,C
2014,7,14,290,C
2014,7,15,210,C
2014,7,16,130,C
2014,7,17,110,C
2014,7,18,120,C
2014,7,19,120,C
2014,7,20,120,C
2014,7,21,290,C
2014,7,22,280,#
2014,7,23,280,C
2014,7,24,240,C
2014,7,25,290,C
2014,7,26,120,C
2014,7,27,120,C
2014,7,28,120,C
2014,7,29,120,C
2014,7,30,290,C
2014,7,31,290,C
2014,8,1,280,C
2014,8,2,290,C
2014,8,3,290,C
2014,8,4,290,C
2014,8,5,120,C
2014,8,6,290,C
2014,8,7,290,C
2014,8,8,290,C
2014,8,9,290,C
2014,8,10,290,C
2014,8,11,290,C
2014,8,12,290,C
2014,8,13,290,C
2014,8,14,290,C
2014,8,15,290,C
2014,8,16,290,C
2014,8,17,290,C
2014,8,18,290,C
2014,8,19,290,C
2014,8,20,120,C
2014,8,21,120,C
2014,8,22,290,C
2014,8,23,290,C
2014,8,24,120,C
2014,8,25,130,C
2014,8,26,130,C
2014,8,27,110,C
2014,8,28,120,C
2014,8,29,130,C
2014,8,30,120,C
2014,8,31,120,C
2014,9,1,120,C
2014,9,2,290,C
2014,9,3,290,C
2014,9,4,280,C
2014,9,5,120,C
2014,9,6,120,C
2014,9,7,120,C
2014,9,8,120,C
2014,9,9,290,C
2014,9,10,290,C
2014,9,11,120,C
2014,9,12,120,C
2014,9,13,120,C
2014,9,14,120,C
2014,9,15,070,C
2014,9,16,130,C
2014,9,17,140,C
2014,9,18,290,C
2014,9,19,280,C
2014,9,20,050,C
2014,9,21,040,C
2014,9,22,040,C
2014,9,23,050,C
2014,9,24,290,C
2014,9,25,290,C
2014,9,26,120,C
2014,9,27,170,C
2014,9,28,130,C
2014,9,29,280,C
2014,9,30,280,C
2014,10,1,120,C
2014,10,2,280,C
2014,10,3,290,#
2014,10,4,120,C
2014,10,5,120,C
2014,10,6,110,C
2014,10,7,120,C
2014,10,8,060,C
2014,10,9,050,C
2014,10,10,050,C
2014,10,11,050,C
2014,10,12,040,C
2014,10,13,030,C
2014,10,14,040,C
2014,10,15,130,C
2014,10,16,120,C
2014,10,17,130,C
2014,10,18,130,C
2014,10,19,120,C
2014,10,20,120,C
2014,10,21,280,C
2014,10,22,040,C
2014,10,23,120,C
2014,10,24,120,#
2014,10,25,120,C
2014,10,26,120,C
2014,10,27,120,C
2014,10,28,120,C
2014,10,29,120,C
2014,10,30,120,C
2014,10,31,130,C
2014,11,1,130,C
2014,11,2,050,C
2014,11,3,040,C
2014,11,4,120,C
2014,11,5,120,C
2014,11,6,120,C
2014,11,7,120,C
2014,11,8,050,C
2014,11,9,110,C
2014,11,10,130,C
2014,11,11,120,C
2014,11,12,040,C
2014,11,13,040,C
2014,11,14,040,#
2014,11,15,120,C
2014,11,16,060,C
2014,11,17,050,#
2014,11,18,040,C
2014,11,19,130,C
2014,11,20,120,C
2014,11,21,120,C
2014,11,22,120,C
2014,11,23,120,C
2014,11,24,130,C
2014,11,25,290,C
2014,11,26,120,C
2014,11,27,120,C
2014,11,28,120,C
2014,11,29,120,C
2014,11,30,130,C
2014,12,1,040,C
2014,12,2,050,C
2014,12,3,110,C
2014,12,4,040,C
2014,12,5,040,C
2014,12,6,110,C
2014,12,7,050,C
2014,12,8,030,C
2014,12,9,120,C
2014,12,10,110,#
2014,12,11,040,C
2014,12,12,030,C
2014,12,13,050,C
2014,12,14,120,C
2014,12,15,110,C
2014,12,16,040,C
2014,12,17,040,C
2014,12,18,050,C
2014,12,19,040,C
2014,12,20,120,C
2014,12,21,040,C
2014,12,22,050,C
2014,12,23,050,C
2014,12,24,130,C
2014,12,25,120,C
2014,12,26,120,C
2014,12,27,110,C
2014,12,28,040,C
2014,12,29,040,C
2014,12,30,120,C
2014,12,31,290,C
2015,1,1,130,C
2015,1,2,110,C
2015,1,3,130,C
2015,1,4,130,C
2015,1,5,130,C
2015,1,6,290,C
2015,1,7,050,C
2015,1,8,050,#
2015,1,9,120,C
2015,1,10,120,C
2015,1,11,120,C
2015,1,12,040,C
2015,1,13,040,C
2015,1,14,040,C
2015,1,15,120,C
2015,1,16,060,C
2015,1,17,130,C
2015,1,18,110,C
2015,1,19,040,C
2015,1,20,120,C
2015,1,21,290,C
2015,1,22,120,C
2015,1,23,130,C
2015,1,24,120,C
2015,1,25,130,C
2015,1,26,130,C
2015,1,27,130,C
2015,1,28,110,C
2015,1,29,130,C
2015,1,30,120,C
2015,1,31,120,C
2015,2,1,120,C
2015,2,2,110,C
2015,2,3,130,C
2015,2,4,120,C
2015,2,5,040,C
2015,2,6,120,C
2015,2,7,130,C
2015,2,8,040,C
2015,2,9,130,C
2015,2,10,120,C
2015,2,11,290,C
2015,2,12,130,C
2015,2,13,130,C
2015,2,14,120,C
2015,2,15,130,C
2015,2,16,290,C
2015,2,17,130,C
2015,2,18,120,C
2015,2,19,120,C
2015,2,20,130,C
2015,2,21,130,C
2015,2,22,130,C
2015,2,23,130,C
2015,2,24,130,C
2015,2,25,130,C
2015,2,26,120,C
2015,2,27,120,C
2015,2,28,130,C
2015,3,1,040,C
2015,3,2,120,C
2015,3,3,120,C
2015,3,4,120,C
2015,3,5,120,C
2015,3,6,130,C
2015,3,7,120,C
2015,3,8,130,C
2015,3,9,120,C
2015,3,10,120,C
2015,3,11,120,C
2015,3,12,120,C
2015,3,13,130,C
2015,3,14,130,C
2015,3,15,120,C
2015,3,16,120,C
2015,3,17,120,C
2015,3,18,120,C
2015,3,19,130,C
2015,3,20,120,C
2015,3,21,130,C
2015,3,22,120,C
2015,3,23,120,C
2015,3,24,120,C
2015,3,25,120,C
2015,3,26,120,C
2015,3,27,290,C
2015,3,28,120,C
2015,3,29,120,C
2015,3,30,120,C
2015,3,31,120,C
2015,4,1,120,C
2015,4,2,190,C
2015,4,3,210,C
2015,4,4,180,C
2015,4,5,120,C
2015,4,6,130,#
2015,4,7,130,#
2015,4,8,040,#
