Year,Month,Day,Daily Mean Amount of Cloud (%) at the Hong Kong Observatory_Value,completeness
1992,11,12,25,C
1992,11,13,38,C
1992,11,14,91,C
1992,11,15,89,C
1992,11,16,66,C
1992,11,17,31,C
1992,11,18,67,C
1992,11,19,42,C
1992,11,20,15,C
1992,11,21,17,C
1992,11,22,69,C
1992,11,23,32,C
1992,11,24,1,C
1992,11,25,9,C
1992,11,26,7,C
1992,11,27,6,C
1992,11,28,5,C
1992,11,29,25,C
1992,11,30,7,C
1992,12,1,3,C
1992,12,2,66,C
1992,12,3,45,C
1992,12,4,20,C
1992,12,5,45,C
1992,12,6,64,C
1992,12,7,76,C
1992,12,8,40,C
1992,12,9,49,C
1992,12,10,36,C
1992,12,11,79,C
1992,12,12,47,C
1992,12,13,85,C
1992,12,14,93,C
1992,12,15,80,C
1992,12,16,34,C
1992,12,17,11,C
1992,12,18,17,C
1992,12,19,53,C
1992,12,20,55,C
1992,12,21,28,C
1992,12,22,85,C
1992,12,23,80,C
1992,12,24,90,C
1992,12,25,97,C
1992,12,26,100,C
1992,12,27,99,C
1992,12,28,89,C
1992,12,29,98,C
1992,12,30,91,C
1992,12,31,26,C
1993,1,1,29,C
1993,1,2,9,C
1993,1,3,44,C
1993,1,4,36,C
1993,1,5,80,C
1993,1,6,83,C
1993,1,7,83,C
1993,1,8,88,C
1993,1,9,55,C
1993,1,10,80,C
1993,1,11,83,C
1993,1,12,87,C
1993,1,13,92,C
1993,1,14,96,C
1993,1,15,97,C
1993,1,16,38,C
1993,1,17,88,C
1993,1,18,100,C
1993,1,19,99,C
1993,1,20,100,C
1993,1,21,100,C
1993,1,22,98,C
1993,1,23,96,C
1993,1,24,60,C
1993,1,25,3,C
1993,1,26,49,C
1993,1,27,16,C
1993,1,28,1,C
1993,1,29,2,C
1993,1,30,0,C
1993,1,31,0,C
1993,2,1,3,C
1993,2,2,29,C
1993,2,3,4,C
1993,2,4,6,C
1993,2,5,14,C
1993,2,6,62,C
1993,2,7,9,C
1993,2,8,78,C
1993,2,9,80,C
1993,2,10,74,C
1993,2,11,71,C
1993,2,12,26,C
1993,2,13,11,C
1993,2,14,39,C
1993,2,15,69,C
1993,2,16,51,C
1993,2,17,40,C
1993,2,18,90,C
1993,2,19,93,C
1993,2,20,80,C
1993,2,21,79,C
1993,2,22,92,C
1993,2,23,99,C
1993,2,24,99,C
1993,2,25,100,C
1993,2,26,100,C
1993,2,27,91,C
1993,2,28,91,C
1993,3,1,88,C
1993,3,2,95,C
1993,3,3,98,C
1993,3,4,94,C
1993,3,5,86,C
1993,3,6,49,C
1993,3,7,68,C
1993,3,8,93,C
1993,3,9,84,C
1993,3,10,84,C
1993,3,11,42,C
1993,3,12,77,C
1993,3,13,96,C
1993,3,14,89,C
1993,3,15,82,C
1993,3,16,89,C
1993,3,17,96,C
1993,3,18,100,C
1993,3,19,99,C
1993,3,20,99,C
1993,3,21,95,C
1993,3,22,93,C
1993,3,23,98,C
1993,3,24,86,C
1993,3,25,84,C
1993,3,26,77,C
1993,3,27,80,C
1993,3,28,68,C
1993,3,29,96,C
1993,3,30,100,C
1993,3,31,99,C
1993,4,1,94,C
1993,4,2,99,C
1993,4,3,74,C
1993,4,4,67,C
1993,4,5,94,C
1993,4,6,100,C
1993,4,7,100,C
1993,4,8,97,C
1993,4,9,99,C
1993,4,10,94,C
1993,4,11,83,C
1993,4,12,75,C
1993,4,13,75,C
1993,4,14,71,C
1993,4,15,70,C
1993,4,16,46,C
1993,4,17,79,C
1993,4,18,100,C
1993,4,19,100,C
1993,4,20,100,C
1993,4,21,80,C
1993,4,22,76,C
1993,4,23,82,C
1993,4,24,71,C
1993,4,25,86,C
1993,4,26,94,C
1993,4,27,95,C
1993,4,28,83,C
1993,4,29,90,C
1993,4,30,87,C
1993,5,1,92,C
1993,5,2,92,C
1993,5,3,94,C
1993,5,4,97,C
1993,5,5,89,C
1993,5,6,78,C
1993,5,7,59,C
1993,5,8,68,C
1993,5,9,84,C
1993,5,10,89,C
1993,5,11,98,C
1993,5,12,78,C
1993,5,13,48,C
1993,5,14,65,C
1993,5,15,83,C
1993,5,16,76,C
1993,5,17,71,C
1993,5,18,43,C
1993,5,19,53,C
1993,5,20,49,C
1993,5,21,46,C
1993,5,22,63,C
1993,5,23,82,C
1993,5,24,95,C
1993,5,25,92,C
1993,5,26,92,C
1993,5,27,64,C
1993,5,28,27,C
1993,5,29,36,C
1993,5,30,78,C
1993,5,31,88,C
1993,6,1,87,C
1993,6,2,81,C
1993,6,3,95,C
1993,6,4,94,C
1993,6,5,92,C
1993,6,6,70,C
1993,6,7,86,C
1993,6,8,86,C
1993,6,9,94,C
1993,6,10,97,C
1993,6,11,95,C
1993,6,12,82,C
1993,6,13,85,C
1993,6,14,78,C
1993,6,15,82,C
1993,6,16,97,C
1993,6,17,94,C
1993,6,18,86,C
1993,6,19,82,C
1993,6,20,81,C
1993,6,21,77,C
1993,6,22,64,C
1993,6,23,74,C
1993,6,24,65,C
1993,6,25,57,C
1993,6,26,77,C
1993,6,27,88,C
1993,6,28,93,C
1993,6,29,86,C
1993,6,30,88,C
1993,7,1,85,C
1993,7,2,83,C
1993,7,3,85,C
1993,7,4,81,C
1993,7,5,76,C
1993,7,6,61,C
1993,7,7,68,C
1993,7,8,78,C
1993,7,9,64,C
1993,7,10,69,C
1993,7,11,83,C
1993,7,12,83,C
1993,7,13,85,C
1993,7,14,72,C
1993,7,15,61,C
1993,7,16,60,C
1993,7,17,66,C
1993,7,18,62,C
1993,7,19,72,C
1993,7,20,85,C
1993,7,21,82,C
1993,7,22,83,C
1993,7,23,62,C
1993,7,24,75,C
1993,7,25,72,C
1993,7,26,72,C
1993,7,27,84,C
1993,7,28,76,C
1993,7,29,66,C
1993,7,30,81,C
1993,7,31,91,C
1993,8,1,84,C
1993,8,2,65,C
1993,8,3,54,C
1993,8,4,59,C
1993,8,5,43,C
1993,8,6,60,C
1993,8,7,66,C
1993,8,8,79,C
1993,8,9,82,C
1993,8,10,85,C
1993,8,11,69,C
1993,8,12,72,C
1993,8,13,66,C
1993,8,14,59,C
1993,8,15,77,C
1993,8,16,79,C
1993,8,17,76,C
1993,8,18,47,C
1993,8,19,66,C
1993,8,20,96,C
1993,8,21,96,C
1993,8,22,84,C
1993,8,23,40,C
1993,8,24,40,C
1993,8,25,16,C
1993,8,26,23,C
1993,8,27,57,C
1993,8,28,64,C
1993,8,29,43,C
1993,8,30,39,C
1993,8,31,66,C
1993,9,1,61,C
1993,9,2,35,C
1993,9,3,6,C
1993,9,4,16,C
1993,9,5,70,C
1993,9,6,56,C
1993,9,7,25,C
1993,9,8,51,C
1993,9,9,33,C
1993,9,10,31,C
1993,9,11,32,C
1993,9,12,40,C
1993,9,13,67,C
1993,9,14,82,C
1993,9,15,72,C
1993,9,16,47,C
1993,9,17,89,C
1993,9,18,82,C
1993,9,19,56,C
1993,9,20,43,C
1993,9,21,58,C
1993,9,22,74,C
1993,9,23,85,C
1993,9,24,97,C
1993,9,25,100,C
1993,9,26,100,C
1993,9,27,87,C
1993,9,28,58,C
1993,9,29,56,C
1993,9,30,77,C
1993,10,1,80,C
1993,10,2,94,C
1993,10,3,39,C
1993,10,4,17,C
1993,10,5,63,C
1993,10,6,14,C
1993,10,7,0,C
1993,10,8,5,C
1993,10,9,11,C
1993,10,10,21,C
1993,10,11,25,C
1993,10,12,16,C
1993,10,13,89,C
1993,10,14,86,C
1993,10,15,86,C
1993,10,16,80,C
1993,10,17,86,C
1993,10,18,86,C
1993,10,19,86,C
1993,10,20,71,C
1993,10,21,45,C
1993,10,22,10,C
1993,10,23,8,C
1993,10,24,16,C
1993,10,25,79,C
1993,10,26,86,C
1993,10,27,84,C
1993,10,28,51,C
1993,10,29,32,C
1993,10,30,30,C
1993,10,31,9,C
1993,11,1,5,C
1993,11,2,61,C
1993,11,3,88,C
1993,11,4,98,C
1993,11,5,94,C
1993,11,6,73,C
1993,11,7,54,C
1993,11,8,67,C
1993,11,9,48,C
1993,11,10,59,C
1993,11,11,44,C
1993,11,12,49,C
1993,11,13,14,C
1993,11,14,36,C
1993,11,15,35,C
1993,11,16,83,C
1993,11,17,82,C
1993,11,18,76,C
1993,11,19,89,C
1993,11,20,59,C
1993,11,21,44,C
1993,11,22,51,C
1993,11,23,62,C
1993,11,24,93,C
1993,11,25,96,C
1993,11,26,86,C
1993,11,27,80,C
1993,11,28,89,C
1993,11,29,74,C
1993,11,30,91,C
1993,12,1,96,C
1993,12,2,91,C
1993,12,3,56,C
1993,12,4,57,C
1993,12,5,48,C
1993,12,6,33,C
1993,12,7,12,C
1993,12,8,69,C
1993,12,9,74,C
1993,12,10,83,C
1993,12,11,86,C
1993,12,12,95,C
1993,12,13,98,C
1993,12,14,99,C
1993,12,15,99,C
1993,12,16,80,C
1993,12,17,60,C
1993,12,18,83,C
1993,12,19,66,C
1993,12,20,79,C
1993,12,21,52,C
1993,12,22,15,C
1993,12,23,4,C
1993,12,24,2,C
1993,12,25,1,C
1993,12,26,0,C
1993,12,27,4,C
1993,12,28,13,C
1993,12,29,13,C
1993,12,30,52,C
1993,12,31,14,C
1994,1,1,44,C
1994,1,2,53,C
1994,1,3,43,C
1994,1,4,4,C
1994,1,5,59,C
1994,1,6,6,C
1994,1,7,54,C
1994,1,8,78,C
1994,1,9,15,C
1994,1,10,39,C
1994,1,11,66,C
1994,1,12,43,C
1994,1,13,89,C
1994,1,14,100,C
1994,1,15,92,C
1994,1,16,78,C
1994,1,17,43,C
1994,1,18,76,C
1994,1,19,94,C
1994,1,20,95,C
1994,1,21,61,C
1994,1,22,94,C
1994,1,23,13,C
1994,1,24,54,C
1994,1,25,18,C
1994,1,26,2,C
1994,1,27,4,C
1994,1,28,4,C
1994,1,29,54,C
1994,1,30,86,C
1994,1,31,49,C
1994,2,1,42,C
1994,2,2,55,C
1994,2,3,86,C
1994,2,4,94,C
1994,2,5,85,C
1994,2,6,55,C
1994,2,7,93,C
1994,2,8,84,C
1994,2,9,59,C
1994,2,10,96,C
1994,2,11,92,C
1994,2,12,92,C
1994,2,13,97,C
1994,2,14,94,C
1994,2,15,92,C
1994,2,16,99,C
1994,2,17,100,C
1994,2,18,100,C
1994,2,19,99,C
1994,2,20,32,C
1994,2,21,37,C
1994,2,22,97,C
1994,2,23,92,C
1994,2,24,93,C
1994,2,25,98,C
1994,2,26,97,C
1994,2,27,100,C
1994,2,28,100,C
1994,3,1,98,C
1994,3,2,98,C
1994,3,3,36,C
1994,3,4,48,C
1994,3,5,73,C
1994,3,6,88,C
1994,3,7,88,C
1994,3,8,89,C
1994,3,9,100,C
1994,3,10,94,C
1994,3,11,97,C
1994,3,12,93,C
1994,3,13,97,C
1994,3,14,99,C
1994,3,15,100,C
1994,3,16,98,C
1994,3,17,96,C
1994,3,18,95,C
1994,3,19,86,C
1994,3,20,52,C
1994,3,21,81,C
1994,3,22,94,C
1994,3,23,69,C
1994,3,24,83,C
1994,3,25,76,C
1994,3,26,53,C
1994,3,27,69,C
1994,3,28,82,C
1994,3,29,85,C
1994,3,30,83,C
1994,3,31,97,C
1994,4,1,60,C
1994,4,2,37,C
1994,4,3,38,C
1994,4,4,20,C
1994,4,5,20,C
1994,4,6,43,C
1994,4,7,28,C
1994,4,8,69,C
1994,4,9,97,C
1994,4,10,100,C
1994,4,11,93,C
1994,4,12,92,C
1994,4,13,100,C
1994,4,14,100,C
1994,4,15,86,C
1994,4,16,73,C
1994,4,17,86,C
1994,4,18,64,C
1994,4,19,76,C
1994,4,20,74,C
1994,4,21,83,C
1994,4,22,60,C
1994,4,23,68,C
1994,4,24,77,C
1994,4,25,74,C
1994,4,26,82,C
1994,4,27,79,C
1994,4,28,60,C
1994,4,29,70,C
1994,4,30,63,C
1994,5,1,67,C
1994,5,2,83,C
1994,5,3,94,C
1994,5,4,95,C
1994,5,5,64,C
1994,5,6,82,C
1994,5,7,84,C
1994,5,8,36,C
1994,5,9,79,C
1994,5,10,84,C
1994,5,11,80,C
1994,5,12,79,C
1994,5,13,57,C
1994,5,14,49,C
1994,5,15,78,C
1994,5,16,67,C
1994,5,17,74,C
1994,5,18,63,C
1994,5,19,37,C
1994,5,20,79,C
1994,5,21,53,C
1994,5,22,71,C
1994,5,23,51,C
1994,5,24,76,C
1994,5,25,80,C
1994,5,26,76,C
1994,5,27,83,C
1994,5,28,98,C
1994,5,29,80,C
1994,5,30,82,C
1994,5,31,89,C
1994,6,1,91,C
1994,6,2,86,C
1994,6,3,88,C
1994,6,4,83,C
1994,6,5,76,C
1994,6,6,70,C
1994,6,7,89,C
1994,6,8,93,C
1994,6,9,86,C
1994,6,10,96,C
1994,6,11,92,C
1994,6,12,87,C
1994,6,13,87,C
1994,6,14,87,C
1994,6,15,86,C
1994,6,16,88,C
1994,6,17,86,C
1994,6,18,95,C
1994,6,19,97,C
1994,6,20,88,C
1994,6,21,82,C
1994,6,22,77,C
1994,6,23,68,C
1994,6,24,75,C
1994,6,25,85,C
1994,6,26,83,C
1994,6,27,54,C
1994,6,28,35,C
1994,6,29,47,C
1994,6,30,27,C
1994,7,1,22,C
1994,7,2,48,C
1994,7,3,85,C
1994,7,4,90,C
1994,7,5,89,C
1994,7,6,86,C
1994,7,7,86,C
1994,7,8,86,C
1994,7,9,48,C
1994,7,10,43,C
1994,7,11,81,C
1994,7,12,86,C
1994,7,13,84,C
1994,7,14,86,C
1994,7,15,84,C
1994,7,16,81,C
1994,7,17,75,C
1994,7,18,80,C
1994,7,19,54,C
1994,7,20,74,C
1994,7,21,93,C
1994,7,22,97,C
1994,7,23,96,C
1994,7,24,99,C
1994,7,25,94,C
1994,7,26,86,C
1994,7,27,84,C
1994,7,28,84,C
1994,7,29,78,C
1994,7,30,77,C
1994,7,31,61,C
1994,8,1,71,C
1994,8,2,71,C
1994,8,3,72,C
1994,8,4,93,C
1994,8,5,98,C
1994,8,6,100,C
1994,8,7,92,C
1994,8,8,88,C
1994,8,9,93,C
1994,8,10,92,C
1994,8,11,85,C
1994,8,12,83,C
1994,8,13,90,C
1994,8,14,84,C
1994,8,15,92,C
1994,8,16,95,C
1994,8,17,94,C
1994,8,18,70,C
1994,8,19,63,C
1994,8,20,87,C
1994,8,21,56,C
1994,8,22,42,C
1994,8,23,40,C
1994,8,24,57,C
1994,8,25,32,C
1994,8,26,80,C
1994,8,27,93,C
1994,8,28,86,C
1994,8,29,79,C
1994,8,30,71,C
1994,8,31,68,C
1994,9,1,47,C
1994,9,2,60,C
1994,9,3,80,C
1994,9,4,76,C
1994,9,5,79,C
1994,9,6,86,C
1994,9,7,84,C
1994,9,8,81,C
1994,9,9,61,C
1994,9,10,73,C
1994,9,11,86,C
1994,9,12,93,C
1994,9,13,89,C
1994,9,14,90,C
1994,9,15,71,C
1994,9,16,56,C
1994,9,17,77,C
1994,9,18,92,C
1994,9,19,69,C
1994,9,20,77,C
1994,9,21,69,C
1994,9,22,50,C
1994,9,23,92,C
1994,9,24,92,C
1994,9,25,52,C
1994,9,26,63,C
1994,9,27,89,C
1994,9,28,95,C
1994,9,29,58,C
1994,9,30,18,C
1994,10,1,13,C
1994,10,2,27,C
1994,10,3,57,C
1994,10,4,31,C
1994,10,5,47,C
1994,10,6,69,C
1994,10,7,47,C
1994,10,8,65,C
1994,10,9,24,C
1994,10,10,41,C
1994,10,11,22,C
1994,10,12,26,C
1994,10,13,63,C
1994,10,14,47,C
1994,10,15,75,C
1994,10,16,59,C
1994,10,17,39,C
1994,10,18,61,C
1994,10,19,72,C
1994,10,20,43,C
1994,10,21,15,C
1994,10,22,16,C
1994,10,23,12,C
1994,10,24,19,C
1994,10,25,12,C
1994,10,26,27,C
1994,10,27,31,C
1994,10,28,12,C
1994,10,29,17,C
1994,10,30,9,C
1994,10,31,8,C
1994,11,1,11,C
1994,11,2,9,C
1994,11,3,16,C
1994,11,4,8,C
1994,11,5,16,C
1994,11,6,3,C
1994,11,7,2,C
1994,11,8,15,C
1994,11,9,15,C
1994,11,10,6,C
1994,11,11,22,C
1994,11,12,41,C
1994,11,13,76,C
1994,11,14,57,C
1994,11,15,63,C
1994,11,16,39,C
1994,11,17,55,C
1994,11,18,43,C
1994,11,19,65,C
1994,11,20,81,C
1994,11,21,34,C
1994,11,22,39,C
1994,11,23,74,C
1994,11,24,45,C
1994,11,25,62,C
1994,11,26,33,C
1994,11,27,52,C
1994,11,28,71,C
1994,11,29,88,C
1994,11,30,86,C
1994,12,1,88,C
1994,12,2,82,C
1994,12,3,94,C
1994,12,4,59,C
1994,12,5,42,C
1994,12,6,84,C
1994,12,7,90,C
1994,12,8,98,C
1994,12,9,94,C
1994,12,10,80,C
1994,12,11,84,C
1994,12,12,95,C
1994,12,13,98,C
1994,12,14,94,C
1994,12,15,95,C
1994,12,16,84,C
1994,12,17,67,C
1994,12,18,88,C
1994,12,19,90,C
1994,12,20,73,C
1994,12,21,69,C
1994,12,22,28,C
1994,12,23,45,C
1994,12,24,94,C
1994,12,25,97,C
1994,12,26,98,C
1994,12,27,89,C
1994,12,28,91,C
1994,12,29,75,C
1994,12,30,80,C
1994,12,31,82,C
1995,1,1,86,C
1995,1,2,85,C
1995,1,3,93,C
1995,1,4,37,C
1995,1,5,0,C
1995,1,6,26,C
1995,1,7,7,C
1995,1,8,15,C
1995,1,9,3,C
1995,1,10,75,C
1995,1,11,71,C
1995,1,12,81,C
1995,1,13,88,C
1995,1,14,81,C
1995,1,15,82,C
1995,1,16,32,C
1995,1,17,57,C
1995,1,18,86,C
1995,1,19,61,C
1995,1,20,81,C
1995,1,21,81,C
1995,1,22,46,C
1995,1,23,56,C
1995,1,24,95,C
1995,1,25,84,C
1995,1,26,95,C
1995,1,27,98,C
1995,1,28,89,C
1995,1,29,96,C
1995,1,30,97,C
1995,1,31,91,C
1995,2,1,88,C
1995,2,2,63,C
1995,2,3,79,C
1995,2,4,43,C
1995,2,5,36,C
1995,2,6,6,C
1995,2,7,8,C
1995,2,8,31,C
1995,2,9,49,C
1995,2,10,52,C
1995,2,11,30,C
1995,2,12,2,C
1995,2,13,66,C
1995,2,14,99,C
1995,2,15,97,C
1995,2,16,94,C
1995,2,17,95,C
1995,2,18,95,C
1995,2,19,98,C
1995,2,20,98,C
1995,2,21,100,C
1995,2,22,100,C
1995,2,23,100,C
1995,2,24,99,C
1995,2,25,100,C
1995,2,26,100,C
1995,2,27,99,C
1995,2,28,83,C
1995,3,1,93,C
1995,3,2,99,C
1995,3,3,67,C
1995,3,4,10,C
1995,3,5,21,C
1995,3,6,85,C
1995,3,7,75,C
1995,3,8,52,C
1995,3,9,91,C
1995,3,10,85,C
1995,3,11,100,C
1995,3,12,99,C
1995,3,13,99,C
1995,3,14,100,C
1995,3,15,95,C
1995,3,16,89,C
1995,3,17,94,C
1995,3,18,95,C
1995,3,19,90,C
1995,3,20,73,C
1995,3,21,76,C
1995,3,22,42,C
1995,3,23,83,C
1995,3,24,59,C
1995,3,25,76,C
1995,3,26,30,C
1995,3,27,77,C
1995,3,28,94,C
1995,3,29,99,C
1995,3,30,95,C
1995,3,31,99,C
1995,4,1,94,C
1995,4,2,97,C
1995,4,3,96,C
1995,4,4,100,C
1995,4,5,100,C
1995,4,6,98,C
1995,4,7,97,C
1995,4,8,91,C
1995,4,9,82,C
1995,4,10,53,C
1995,4,11,82,C
1995,4,12,85,C
1995,4,13,92,C
1995,4,14,83,C
1995,4,15,72,C
1995,4,16,77,C
1995,4,17,72,C
1995,4,18,60,C
1995,4,19,89,C
1995,4,20,91,C
1995,4,21,83,C
1995,4,22,80,C
1995,4,23,48,C
1995,4,24,60,C
1995,4,25,66,C
1995,4,26,73,C
1995,4,27,77,C
1995,4,28,71,C
1995,4,29,79,C
1995,4,30,79,C
1995,5,1,51,C
1995,5,2,48,C
1995,5,3,68,C
1995,5,4,86,C
1995,5,5,93,C
1995,5,6,67,C
1995,5,7,86,C
1995,5,8,95,C
1995,5,9,90,C
1995,5,10,67,C
1995,5,11,96,C
1995,5,12,95,C
1995,5,13,83,C
1995,5,14,61,C
1995,5,15,85,C
1995,5,16,100,C
1995,5,17,97,C
1995,5,18,96,C
1995,5,19,86,C
1995,5,20,78,C
1995,5,21,84,C
1995,5,22,95,C
1995,5,23,97,C
1995,5,24,85,C
1995,5,25,73,C
1995,5,26,76,C
1995,5,27,76,C
1995,5,28,61,C
1995,5,29,65,C
1995,5,30,52,C
1995,5,31,78,C
1995,6,1,78,C
1995,6,2,66,C
1995,6,3,54,C
1995,6,4,52,C
1995,6,5,88,C
1995,6,6,88,C
1995,6,7,91,C
1995,6,8,94,C
1995,6,9,89,C
1995,6,10,83,C
1995,6,11,94,C
1995,6,12,78,C
1995,6,13,51,C
1995,6,14,90,C
1995,6,15,88,C
1995,6,16,88,C
1995,6,17,87,C
1995,6,18,88,C
1995,6,19,82,C
1995,6,20,77,C
1995,6,21,74,C
1995,6,22,70,C
1995,6,23,74,C
1995,6,24,76,C
1995,6,25,74,C
1995,6,26,73,C
1995,6,27,80,C
1995,6,28,85,C
1995,6,29,73,C
1995,6,30,71,C
1995,7,1,74,C
1995,7,2,89,C
1995,7,3,97,C
1995,7,4,88,C
1995,7,5,85,C
1995,7,6,67,C
1995,7,7,55,C
1995,7,8,78,C
1995,7,9,89,C
1995,7,10,82,C
1995,7,11,75,C
1995,7,12,90,C
1995,7,13,92,C
1995,7,14,91,C
1995,7,15,92,C
1995,7,16,73,C
1995,7,17,34,C
1995,7,18,25,C
1995,7,19,30,C
1995,7,20,32,C
1995,7,21,45,C
1995,7,22,47,C
1995,7,23,56,C
1995,7,24,73,C
1995,7,25,77,C
1995,7,26,85,C
1995,7,27,96,C
1995,7,28,81,C
1995,7,29,79,C
1995,7,30,76,C
1995,7,31,86,C
1995,8,1,88,C
1995,8,2,89,C
1995,8,3,100,C
1995,8,4,99,C
1995,8,5,96,C
1995,8,6,95,C
1995,8,7,89,C
1995,8,8,73,C
1995,8,9,49,C
1995,8,10,71,C
1995,8,11,87,C
1995,8,12,100,C
1995,8,13,93,C
1995,8,14,93,C
1995,8,15,88,C
1995,8,16,89,C
1995,8,17,67,C
1995,8,18,64,C
1995,8,19,71,C
1995,8,20,69,C
1995,8,21,51,C
1995,8,22,52,C
1995,8,23,50,C
1995,8,24,57,C
1995,8,25,58,C
1995,8,26,79,C
1995,8,27,93,C
1995,8,28,89,C
1995,8,29,70,C
1995,8,30,48,C
1995,8,31,93,C
1995,9,1,91,C
1995,9,2,78,C
1995,9,3,40,C
1995,9,4,28,C
1995,9,5,47,C
1995,9,6,79,C
1995,9,7,80,C
1995,9,8,56,C
1995,9,9,25,C
1995,9,10,23,C
1995,9,11,60,C
1995,9,12,71,C
1995,9,13,47,C
1995,9,14,68,C
1995,9,15,60,C
1995,9,16,84,C
1995,9,17,79,C
1995,9,18,78,C
1995,9,19,83,C
1995,9,20,96,C
1995,9,21,75,C
1995,9,22,31,C
1995,9,23,21,C
1995,9,24,40,C
1995,9,25,53,C
1995,9,26,42,C
1995,9,27,56,C
1995,9,28,76,C
1995,9,29,80,C
1995,9,30,80,C
1995,10,1,53,C
1995,10,2,92,C
1995,10,3,99,C
1995,10,4,81,C
1995,10,5,88,C
1995,10,6,91,C
1995,10,7,75,C
1995,10,8,40,C
1995,10,9,74,C
1995,10,10,77,C
1995,10,11,92,C
1995,10,12,91,C
1995,10,13,90,C
1995,10,14,91,C
1995,10,15,93,C
1995,10,16,76,C
1995,10,17,30,C
1995,10,18,44,C
1995,10,19,52,C
1995,10,20,57,C
1995,10,21,60,C
1995,10,22,61,C
1995,10,23,39,C
1995,10,24,73,C
1995,10,25,72,C
1995,10,26,89,C
1995,10,27,87,C
1995,10,28,44,C
1995,10,29,30,C
1995,10,30,6,C
1995,10,31,7,C
1995,11,1,56,C
1995,11,2,20,C
1995,11,3,30,C
1995,11,4,57,C
1995,11,5,90,C
1995,11,6,93,C
1995,11,7,90,C
1995,11,8,81,C
1995,11,9,58,C
1995,11,10,42,C
1995,11,11,16,C
1995,11,12,29,C
1995,11,13,49,C
1995,11,14,91,C
1995,11,15,86,C
1995,11,16,33,C
1995,11,17,38,C
1995,11,18,70,C
1995,11,19,34,C
1995,11,20,23,C
1995,11,21,61,C
1995,11,22,17,C
1995,11,23,10,C
1995,11,24,9,C
1995,11,25,49,C
1995,11,26,71,C
1995,11,27,68,C
1995,11,28,90,C
1995,11,29,85,C
1995,11,30,62,C
1995,12,1,65,C
1995,12,2,36,C
1995,12,3,16,C
1995,12,4,33,C
1995,12,5,2,C
1995,12,6,0,C
1995,12,7,13,C
1995,12,8,13,C
1995,12,9,4,C
1995,12,10,13,C
1995,12,11,19,C
1995,12,12,20,C
1995,12,13,64,C
1995,12,14,89,C
1995,12,15,99,C
1995,12,16,97,C
1995,12,17,96,C
1995,12,18,88,C
1995,12,19,64,C
1995,12,20,65,C
1995,12,21,23,C
1995,12,22,24,C
1995,12,23,18,C
1995,12,24,15,C
1995,12,25,35,C
1995,12,26,19,C
1995,12,27,14,C
1995,12,28,9,C
1995,12,29,0,C
1995,12,30,0,C
1995,12,31,1,C
1996,1,1,0,C
1996,1,2,2,C
1996,1,3,0,C
1996,1,4,31,C
1996,1,5,85,C
1996,1,6,88,C
1996,1,7,52,C
1996,1,8,56,C
1996,1,9,80,C
1996,1,10,43,C
1996,1,11,87,C
1996,1,12,93,C
1996,1,13,51,C
1996,1,14,27,C
1996,1,15,81,C
1996,1,16,87,C
1996,1,17,93,C
1996,1,18,61,C
1996,1,19,92,C
1996,1,20,69,C
1996,1,21,91,C
1996,1,22,48,C
1996,1,23,42,C
1996,1,24,88,C
1996,1,25,57,C
1996,1,26,84,C
1996,1,27,94,C
1996,1,28,91,C
1996,1,29,80,C
1996,1,30,86,C
1996,1,31,23,C
1996,2,1,2,C
1996,2,2,19,C
1996,2,3,39,C
1996,2,4,32,C
1996,2,5,62,C
1996,2,6,71,C
1996,2,7,89,C
1996,2,8,82,C
1996,2,9,39,C
1996,2,10,5,C
1996,2,11,39,C
1996,2,12,46,C
1996,2,13,71,C
1996,2,14,84,C
1996,2,15,64,C
1996,2,16,95,C
1996,2,17,100,C
1996,2,18,98,C
1996,2,19,96,C
1996,2,20,100,C
1996,2,21,100,C
1996,2,22,100,C
1996,2,23,100,C
1996,2,24,100,C
1996,2,25,99,C
1996,2,26,99,C
1996,2,27,98,C
1996,2,28,96,C
1996,2,29,98,C
1996,3,1,22,C
1996,3,2,8,C
1996,3,3,0,C
1996,3,4,3,C
1996,3,5,32,C
1996,3,6,54,C
1996,3,7,42,C
1996,3,8,21,C
1996,3,9,99,C
1996,3,10,98,C
1996,3,11,99,C
1996,3,12,100,C
1996,3,13,100,C
1996,3,14,93,C
1996,3,15,87,C
1996,3,16,86,C
1996,3,17,85,C
1996,3,18,92,C
1996,3,19,99,C
1996,3,20,100,C
1996,3,21,100,C
1996,3,22,100,C
1996,3,23,97,C
1996,3,24,87,C
1996,3,25,88,C
1996,3,26,94,C
1996,3,27,85,C
1996,3,28,95,C
1996,3,29,89,C
1996,3,30,86,C
1996,3,31,89,C
1996,4,1,94,C
1996,4,2,98,C
1996,4,3,99,C
1996,4,4,96,C
1996,4,5,93,C
1996,4,6,96,C
1996,4,7,93,C
1996,4,8,99,C
1996,4,9,100,C
1996,4,10,99,C
1996,4,11,98,C
1996,4,12,95,C
1996,4,13,94,C
1996,4,14,95,C
1996,4,15,94,C
1996,4,16,71,C
1996,4,17,92,C
1996,4,18,91,C
1996,4,19,99,C
1996,4,20,96,C
1996,4,21,88,C
1996,4,22,57,C
1996,4,23,19,C
1996,4,24,34,C
1996,4,25,58,C
1996,4,26,15,C
1996,4,27,41,C
1996,4,28,66,C
1996,4,29,76,C
1996,4,30,94,C
1996,5,1,93,C
1996,5,2,84,C
