Year,Month,Day,Mean Relative Humidity (%) - King's Park_Value,completeness
2013,5,3,83,C
2013,5,4,78,C
2013,5,5,85,C
2013,5,6,90,C
2013,5,7,88,C
2013,5,8,94,C
2013,5,9,90,C
2013,5,10,92,C
2013,5,11,85,C
2013,5,12,91,C
2013,5,13,88,C
2013,5,14,91,C
2013,5,15,86,C
2013,5,16,86,C
2013,5,17,92,C
2013,5,18,89,C
2013,5,19,85,C
2013,5,20,82,#
2013,5,21,90,C
2013,5,22,97,#
2013,5,23,86,C
2013,5,24,81,C
2013,5,25,96,C
2013,5,26,87,C
2013,5,27,85,C
2013,5,28,84,C
2013,5,29,83,C
2013,5,30,81,C
2013,5,31,76,C
2013,6,1,77,C
2013,6,2,77,C
2013,6,3,79,C
2013,6,4,85,C
2013,6,5,88,C
2013,6,6,90,C
2013,6,7,79,C
2013,6,8,82,C
2013,6,9,88,C
2013,6,10,84,C
2013,6,11,88,#
2013,6,12,75,C
2013,6,13,83,C
2013,6,14,91,C
2013,6,15,96,C
2013,6,16,92,C
2013,6,17,89,C
2013,6,18,85,C
2013,6,19,77,C
2013,6,20,77,C
2013,6,21,78,C
2013,6,22,87,C
2013,6,23,88,C
2013,6,24,90,C
2013,6,25,82,C
2013,6,26,80,C
2013,6,27,78,C
2013,6,28,77,C
2013,6,29,80,C
2013,6,30,77,C
2013,7,1,83,C
2013,7,2,79,C
2013,7,3,78,C
2013,7,4,79,C
2013,7,5,73,C
2013,7,6,82,C
2013,7,7,85,C
2013,7,8,78,C
2013,7,9,79,C
2013,7,10,83,C
2013,7,11,79,C
2013,7,12,76,C
2013,7,13,79,C
2013,7,14,82,C
2013,7,15,94,C
2013,7,16,93,C
2013,7,17,91,C
2013,7,18,81,C
2013,7,19,90,C
2013,7,20,90,C
2013,7,21,86,C
2013,7,22,87,C
2013,7,23,88,C
2013,7,24,93,C
2013,7,25,96,C
2013,7,26,93,C
2013,7,27,90,C
2013,7,28,88,C
2013,7,29,83,C
2013,7,30,77,C
2013,7,31,81,C
2013,8,1,83,C
2013,8,2,90,C
2013,8,3,88,C
2013,8,4,80,C
2013,8,5,75,C
2013,8,6,79,C
2013,8,7,82,C
2013,8,8,79,C
2013,8,9,77,C
2013,8,10,81,C
2013,8,11,77,C
2013,8,12,70,C
2013,8,13,82,C
2013,8,14,90,C
2013,8,15,85,C
2013,8,16,88,C
2013,8,17,88,C
2013,8,18,88,C
2013,8,19,92,C
2013,8,20,82,C
2013,8,21,81,C
2013,8,22,84,C
2013,8,23,87,C
2013,8,24,90,C
2013,8,25,89,C
2013,8,26,81,C
2013,8,27,79,C
2013,8,28,76,C
2013,8,29,78,C
2013,8,30,88,C
2013,8,31,89,C
2013,9,1,81,C
2013,9,2,84,C
2013,9,3,91,C
2013,9,4,95,C
2013,9,5,97,C
2013,9,6,83,C
2013,9,7,78,C
2013,9,8,76,C
2013,9,9,76,C
2013,9,10,79,C
2013,9,11,81,C
2013,9,12,79,C
2013,9,13,79,C
2013,9,14,78,C
2013,9,15,82,C
2013,9,16,74,C
2013,9,17,68,C
2013,9,18,73,C
2013,9,19,73,C
2013,9,20,75,C
2013,9,21,54,C
2013,9,22,73,C
2013,9,23,88,C
2013,9,24,84,C
2013,9,25,76,C
2013,9,26,72,C
2013,9,27,74,C
2013,9,28,75,C
2013,9,29,74,C
2013,9,30,85,C
2013,10,1,79,C
2013,10,2,65,C
2013,10,3,65,C
2013,10,4,71,C
2013,10,5,61,C
2013,10,6,43,C
2013,10,7,52,C
2013,10,8,63,C
2013,10,9,74,C
2013,10,10,79,C
2013,10,11,75,C
2013,10,12,74,#
2013,10,13,***,
2013,10,14,***,
2013,10,15,68,#
2013,10,16,70,C
2013,10,17,73,C
2013,10,18,65,C
2013,10,19,64,C
2013,10,20,67,C
2013,10,21,71,C
2013,10,22,58,C
2013,10,23,42,C
2013,10,24,34,C
2013,10,25,32,C
2013,10,26,46,C
2013,10,27,64,C
2013,10,28,68,C
2013,10,29,70,C
2013,10,30,72,C
2013,10,31,71,C
2013,11,1,61,C
2013,11,2,61,C
2013,11,3,69,C
2013,11,4,84,C
2013,11,5,85,C
2013,11,6,78,C
2013,11,7,79,C
2013,11,8,74,C
2013,11,9,72,C
2013,11,10,81,C
2013,11,11,85,C
2013,11,12,94,C
2013,11,13,87,C
2013,11,14,75,C
2013,11,15,68,C
2013,11,16,63,C
2013,11,17,51,#
2013,11,18,46,C
2013,11,19,57,C
2013,11,20,67,C
2013,11,21,60,C
2013,11,22,74,C
2013,11,23,74,C
2013,11,24,78,C
2013,11,25,45,C
2013,11,26,67,C
2013,11,27,75,C
2013,11,28,58,C
2013,11,29,28,C
2013,11,30,47,C
2013,12,1,42,C
2013,12,2,44,C
2013,12,3,61,C
2013,12,4,46,C
2013,12,5,42,C
2013,12,6,39,C
2013,12,7,59,C
2013,12,8,71,C
2013,12,9,53,C
2013,12,10,62,C
2013,12,11,60,C
2013,12,12,60,C
2013,12,13,71,C
2013,12,14,81,C
2013,12,15,94,C
2013,12,16,91,C
2013,12,17,92,C
2013,12,18,62,C
2013,12,19,57,C
2013,12,20,54,C
2013,12,21,53,C
2013,12,22,53,C
2013,12,23,50,C
2013,12,24,53,C
2013,12,25,52,C
2013,12,26,35,C
2013,12,27,33,#
2013,12,28,37,C
2013,12,29,41,C
2013,12,30,44,C
2013,12,31,45,C
2014,1,1,49,C
2014,1,2,70,C
2014,1,3,63,C
2014,1,4,42,C
2014,1,5,53,C
2014,1,6,69,C
2014,1,7,79,C
2014,1,8,82,C
2014,1,9,63,C
2014,1,10,75,C
2014,1,11,75,C
2014,1,12,69,C
2014,1,13,63,C
2014,1,14,60,C
2014,1,15,55,C
2014,1,16,62,C
2014,1,17,73,C
2014,1,18,38,C
2014,1,19,64,C
2014,1,20,44,C
2014,1,21,21,C
2014,1,22,36,C
2014,1,23,66,C
2014,1,24,75,C
2014,1,25,75,C
2014,1,26,73,C
2014,1,27,71,C
2014,1,28,73,C
2014,1,29,70,C
2014,1,30,73,C
2014,1,31,74,C
2014,2,1,81,C
2014,2,2,75,C
2014,2,3,70,C
2014,2,4,82,C
2014,2,5,81,C
2014,2,6,86,C
2014,2,7,86,C
2014,2,8,89,C
2014,2,9,93,C
2014,2,10,71,C
2014,2,11,64,C
2014,2,12,83,C
2014,2,13,86,C
2014,2,14,61,C
2014,2,15,75,C
2014,2,16,88,C
2014,2,17,93,C
2014,2,18,89,C
2014,2,19,68,C
2014,2,20,56,C
2014,2,21,71,C
2014,2,22,74,C
2014,2,23,76,C
2014,2,24,80,C
2014,2,25,83,C
2014,2,26,87,C
2014,2,27,88,C
2014,2,28,87,C
2014,3,1,87,C
2014,3,2,91,C
2014,3,3,88,C
2014,3,4,91,C
2014,3,5,83,C
2014,3,6,88,C
2014,3,7,88,C
2014,3,8,94,C
2014,3,9,83,C
2014,3,10,79,C
2014,3,11,86,C
2014,3,12,96,C
2014,3,13,71,C
2014,3,14,69,C
2014,3,15,64,C
2014,3,16,67,C
2014,3,17,87,C
2014,3,18,88,C
2014,3,19,85,C
2014,3,20,81,C
2014,3,21,65,C
2014,3,22,65,C
2014,3,23,68,C
2014,3,24,69,C
2014,3,25,72,C
2014,3,26,82,C
2014,3,27,83,C
2014,3,28,92,C
2014,3,29,94,C
2014,3,30,90,C
2014,3,31,96,#
2014,4,1,95,C
2014,4,2,95,C
2014,4,3,96,C
2014,4,4,77,C
2014,4,5,69,C
2014,4,6,87,C
2014,4,7,84,C
2014,4,8,93,C
2014,4,9,88,C
2014,4,10,84,C
2014,4,11,83,C
2014,4,12,81,C
2014,4,13,84,C
2014,4,14,83,C
2014,4,15,77,C
2014,4,16,84,C
2014,4,17,84,C
2014,4,18,84,C
2014,4,19,85,C
2014,4,20,82,C
2014,4,21,91,C
2014,4,22,86,C
2014,4,23,97,C
2014,4,24,96,C
2014,4,25,96,C
2014,4,26,89,C
2014,4,27,72,C
2014,4,28,65,C
2014,4,29,80,C
2014,4,30,85,C
2014,5,1,86,C
2014,5,2,79,C
2014,5,3,73,C
2014,5,4,95,C
2014,5,5,88,C
2014,5,6,89,C
2014,5,7,95,C
2014,5,8,97,C
2014,5,9,100,C
2014,5,10,95,C
2014,5,11,95,C
2014,5,12,92,C
2014,5,13,90,C
2014,5,14,82,C
2014,5,15,84,C
2014,5,16,90,C
2014,5,17,88,C
2014,5,18,84,C
2014,5,19,82,C
2014,5,20,88,C
2014,5,21,87,C
2014,5,22,80,C
2014,5,23,89,C
2014,5,24,85,C
2014,5,25,80,C
2014,5,26,80,C
2014,5,27,80,C
2014,5,28,78,C
2014,5,29,80,C
2014,5,30,79,C
2014,5,31,78,C
2014,6,1,79,C
2014,6,2,77,C
2014,6,3,82,C
2014,6,4,77,C
2014,6,5,82,C
2014,6,6,82,C
2014,6,7,84,C
2014,6,8,83,C
2014,6,9,80,C
2014,6,10,79,C
2014,6,11,79,C
2014,6,12,68,C
2014,6,13,55,C
2014,6,14,55,C
2014,6,15,79,C
2014,6,16,82,C
2014,6,17,81,C
2014,6,18,80,C
2014,6,19,84,C
2014,6,20,86,C
2014,6,21,87,C
2014,6,22,94,C
2014,6,23,89,C
2014,6,24,88,C
2014,6,25,89,C
2014,6,26,80,C
2014,6,27,80,C
2014,6,28,77,C
2014,6,29,82,C
2014,6,30,83,C
2014,7,1,87,C
2014,7,2,80,C
2014,7,3,77,C
2014,7,4,75,C
2014,7,5,76,C
2014,7,6,78,C
2014,7,7,84,C
2014,7,8,78,C
2014,7,9,76,C
2014,7,10,81,C
2014,7,11,84,C
2014,7,12,81,C
2014,7,13,80,C
2014,7,14,80,C
2014,7,15,76,C
2014,7,16,75,C
2014,7,17,79,C
2014,7,18,86,C
2014,7,19,84,C
2014,7,20,83,C
2014,7,21,75,C
2014,7,22,78,C
2014,7,23,80,C
2014,7,24,83,C
2014,7,25,78,C
2014,7,26,86,C
2014,7,27,87,C
2014,7,28,74,C
2014,7,29,73,C
2014,7,30,75,C
2014,7,31,73,C
2014,8,1,75,C
2014,8,2,79,C
2014,8,3,80,C
2014,8,4,79,C
2014,8,5,83,C
2014,8,6,85,C
2014,8,7,84,C
2014,8,8,78,C
2014,8,9,79,C
2014,8,10,81,C
2014,8,11,83,C
2014,8,12,86,C
2014,8,13,96,C
2014,8,14,88,C
2014,8,15,79,C
2014,8,16,81,C
2014,8,17,80,C
2014,8,18,78,C
2014,8,19,87,C
2014,8,20,96,C
2014,8,21,86,C
2014,8,22,83,C
2014,8,23,81,C
2014,8,24,79,C
2014,8,25,78,C
2014,8,26,77,C
2014,8,27,80,C
2014,8,28,81,C
2014,8,29,77,C
2014,8,30,76,C
2014,8,31,82,C
2014,9,1,80,C
2014,9,2,78,C
2014,9,3,76,C
2014,9,4,78,C
2014,9,5,82,C
2014,9,6,76,C
2014,9,7,80,C
2014,9,8,85,C
2014,9,9,78,C
2014,9,10,76,C
2014,9,11,76,C
2014,9,12,88,C
2014,9,13,84,C
2014,9,14,79,C
2014,9,15,76,C
2014,9,16,87,C
2014,9,17,90,C
2014,9,18,81,C
2014,9,19,78,C
2014,9,20,63,C
2014,9,21,63,C
2014,9,22,67,C
2014,9,23,72,C
2014,9,24,77,C
2014,9,25,79,C
2014,9,26,79,C
2014,9,27,78,C
2014,9,28,77,C
2014,9,29,75,C
2014,9,30,79,C
2014,10,1,82,C
2014,10,2,80,C
2014,10,3,86,C
2014,10,4,84,C
2014,10,5,71,C
2014,10,6,61,C
2014,10,7,62,C
2014,10,8,61,C
2014,10,9,61,C
2014,10,10,56,C
2014,10,11,58,C
2014,10,12,53,C
2014,10,13,52,C
2014,10,14,57,C
2014,10,15,67,C
2014,10,16,66,C
2014,10,17,66,C
2014,10,18,70,C
2014,10,19,76,C
2014,10,20,78,C
2014,10,21,70,C
2014,10,22,67,C
2014,10,23,80,C
2014,10,24,78,C
2014,10,25,79,C
2014,10,26,79,C
2014,10,27,76,C
2014,10,28,68,C
2014,10,29,74,C
2014,10,30,79,C
2014,10,31,80,C
2014,11,1,80,C
2014,11,2,69,C
2014,11,3,64,C
2014,11,4,74,C
2014,11,5,78,C
2014,11,6,81,C
2014,11,7,91,C
2014,11,8,92,C
2014,11,9,79,C
2014,11,10,78,C
2014,11,11,80,C
2014,11,12,80,C
2014,11,13,77,C
2014,11,14,73,C
2014,11,15,72,C
2014,11,16,70,C
2014,11,17,61,C
2014,11,18,61,C
2014,11,19,67,C
2014,11,20,72,C
2014,11,21,73,C
2014,11,22,79,C
2014,11,23,79,C
2014,11,24,76,C
2014,11,25,82,C
2014,11,26,79,C
2014,11,27,85,C
2014,11,28,84,C
2014,11,29,89,C
2014,11,30,92,C
2014,12,1,78,C
2014,12,2,82,C
2014,12,3,87,C
2014,12,4,76,C
2014,12,5,58,C
2014,12,6,67,C
2014,12,7,64,C
2014,12,8,68,C
2014,12,9,68,C
2014,12,10,78,C
2014,12,11,57,C
2014,12,12,48,C
2014,12,13,45,C
2014,12,14,56,C
2014,12,15,63,C
2014,12,16,39,C
2014,12,17,18,C
2014,12,18,39,C
2014,12,19,81,C
2014,12,20,57,C
2014,12,21,50,C
2014,12,22,44,C
2014,12,23,64,C
2014,12,24,70,C
2014,12,25,79,C
2014,12,26,89,C
2014,12,27,82,C
2014,12,28,80,C
2014,12,29,57,C
2014,12,30,61,C
2014,12,31,67,C
2015,1,1,56,C
2015,1,2,69,C
2015,1,3,63,C
2015,1,4,78,C
2015,1,5,81,C
2015,1,6,85,C
2015,1,7,77,C
2015,1,8,65,C
2015,1,9,69,C
2015,1,10,65,C
2015,1,11,64,C
2015,1,12,81,C
2015,1,13,90,C
2015,1,14,59,C
2015,1,15,64,C
2015,1,16,66,C
2015,1,17,61,C
2015,1,18,60,C
2015,1,19,48,C
2015,1,20,66,C
2015,1,21,70,C
2015,1,22,42,C
2015,1,23,67,C
2015,1,24,77,C
2015,1,25,79,C
2015,1,26,83,C
2015,1,27,84,C
2015,1,28,78,C
2015,1,29,79,C
2015,1,30,80,C
2015,1,31,83,C
2015,2,1,78,C
2015,2,2,76,C
2015,2,3,80,C
2015,2,4,80,C
2015,2,5,58,C
2015,2,6,68,C
2015,2,7,70,C
2015,2,8,46,C
2015,2,9,68,C
2015,2,10,70,C
2015,2,11,68,C
2015,2,12,55,C
2015,2,13,48,C
2015,2,14,50,C
2015,2,15,85,C
2015,2,16,91,C
2015,2,17,87,C
2015,2,18,78,C
2015,2,19,78,C
2015,2,20,85,C
2015,2,21,91,C
2015,2,22,95,C
2015,2,23,96,C
2015,2,24,96,C
2015,2,25,97,C
2015,2,26,91,C
2015,2,27,97,C
2015,2,28,93,C
2015,3,1,72,C
2015,3,2,87,C
2015,3,3,89,C
2015,3,4,95,C
2015,3,5,99,C
2015,3,6,98,C
2015,3,7,94,C
2015,3,8,87,C
2015,3,9,84,C
2015,3,10,72,C
2015,3,11,83,C
2015,3,12,92,C
2015,3,13,76,C
2015,3,14,84,C
2015,3,15,95,C
2015,3,16,95,C
2015,3,17,95,C
2015,3,18,94,C
2015,3,19,90,C
2015,3,20,87,C
2015,3,21,88,C
2015,3,22,82,C
2015,3,23,63,C
2015,3,24,76,C
2015,3,25,77,C
2015,3,26,81,C
2015,3,27,88,C
2015,3,28,82,C
2015,3,29,82,C
2015,3,30,89,C
2015,3,31,91,C
2015,4,1,89,C
2015,4,2,85,C
2015,4,3,85,C
2015,4,4,84,C
2015,4,5,81,C
2015,4,6,80,C
2015,4,7,84,C
2015,4,8,75,C
2015,4,9,88,C
2015,4,10,86,C
2015,4,11,96,C
2015,4,12,79,C
2015,4,13,52,C
2015,4,14,37,C
2015,4,15,55,C
2015,4,16,70,C
2015,4,17,74,C
2015,4,18,86,C
2015,4,19,83,C
2015,4,20,86,C
2015,4,21,73,C
2015,4,22,75,C
2015,4,23,63,C
2015,4,24,70,C
2015,4,25,78,C
2015,4,26,76,C
2015,4,27,79,C
2015,4,28,80,C
2015,4,29,82,C
2015,4,30,79,C
2015,5,1,82,C
2015,5,2,79,C
2015,5,3,79,C
2015,5,4,80,C
2015,5,5,84,C
2015,5,6,87,C
2015,5,7,84,C
2015,5,8,81,C
2015,5,9,84,C
2015,5,10,89,C
2015,5,11,92,C
2015,5,12,72,C
2015,5,13,84,C
2015,5,14,79,C
2015,5,15,78,C
2015,5,16,88,C
2015,5,17,87,C
2015,5,18,82,C
2015,5,19,84,C
2015,5,20,89,C
2015,5,21,92,C
2015,5,22,94,C
2015,5,23,99,C
2015,5,24,94,C
2015,5,25,86,C
2015,5,26,96,C
2015,5,27,84,C
2015,5,28,80,C
2015,5,29,78,C
2015,5,30,81,C
2015,5,31,84,C
2015,6,1,83,C
2015,6,2,81,C
2015,6,3,77,C
2015,6,4,78,C
2015,6,5,79,C
2015,6,6,78,C
2015,6,7,77,C
2015,6,8,76,C
2015,6,9,77,C
2015,6,10,82,C
2015,6,11,80,C
2015,6,12,85,C
2015,6,13,78,C
2015,6,14,79,C
2015,6,15,78,C
2015,6,16,77,C
2015,6,17,77,C
2015,6,18,75,C
2015,6,19,75,C
2015,6,20,75,C
2015,6,21,88,C
2015,6,22,90,C
2015,6,23,92,C
2015,6,24,89,C
2015,6,25,90,C
2015,6,26,82,C
2015,6,27,77,C
2015,6,28,78,C
2015,6,29,76,C
2015,6,30,78,C
2015,7,1,78,C
2015,7,2,78,C
2015,7,3,79,C
2015,7,4,77,C
2015,7,5,79,C
2015,7,6,71,C
2015,7,7,60,C
2015,7,8,61,C
2015,7,9,72,C
2015,7,10,82,C
2015,7,11,72,C
2015,7,12,75,C
2015,7,13,77,C
2015,7,14,79,C
2015,7,15,79,C
2015,7,16,80,C
2015,7,17,81,C
2015,7,18,82,C
2015,7,19,73,C
2015,7,20,90,C
2015,7,21,87,C
2015,7,22,91,C
2015,7,23,86,C
2015,7,24,83,C
2015,7,25,83,C
2015,7,26,83,C
2015,7,27,80,C
2015,7,28,76,C
2015,7,29,83,C
2015,7,30,80,C
2015,7,31,77,C
2015,8,1,78,C
2015,8,2,77,C
2015,8,3,74,C
2015,8,4,75,C
2015,8,5,76,C
2015,8,6,72,C
2015,8,7,71,C
2015,8,8,59,C
2015,8,9,69,C
2015,8,10,84,C
2015,8,11,80,C
2015,8,12,78,C
2015,8,13,88,C
2015,8,14,88,C
2015,8,15,87,C
2015,8,16,87,C
2015,8,17,81,C
2015,8,18,79,C
2015,8,19,79,C
2015,8,20,83,C
2015,8,21,73,C
2015,8,22,67,C
2015,8,23,67,C
2015,8,24,67,C
2015,8,25,63,C
2015,8,26,82,C
2015,8,27,79,C
2015,8,28,80,C
2015,8,29,84,C
2015,8,30,90,C
2015,8,31,85,C
2015,9,1,88,C
2015,9,2,93,C
2015,9,3,87,C
2015,9,4,81,C
2015,9,5,79,C
2015,9,6,81,C
2015,9,7,86,C
2015,9,8,74,C
2015,9,9,75,C
2015,9,10,75,C
2015,9,11,77,C
2015,9,12,75,C
2015,9,13,66,C
2015,9,14,70,C
2015,9,15,72,C
2015,9,16,81,C
2015,9,17,79,C
2015,9,18,78,C
2015,9,19,80,C
2015,9,20,78,C
2015,9,21,81,C
2015,9,22,84,C
2015,9,23,81,C
2015,9,24,78,C
2015,9,25,78,C
2015,9,26,87,C
2015,9,27,81,C
2015,9,28,56,C
2015,9,29,53,C
2015,9,30,75,C
2015,10,1,81,C
2015,10,2,73,C
2015,10,3,80,C
2015,10,4,89,C
2015,10,5,89,C
2015,10,6,93,C
2015,10,7,91,C
2015,10,8,74,C
2015,10,9,67,C
2015,10,10,74,C
2015,10,11,74,C
2015,10,12,62,C
2015,10,13,66,C
2015,10,14,73,C
2015,10,15,75,C
2015,10,16,72,C
2015,10,17,66,C
2015,10,18,69,C
2015,10,19,55,C
2015,10,20,54,C
2015,10,21,63,C
2015,10,22,69,C
2015,10,23,72,C
2015,10,24,75,C
2015,10,25,76,C
2015,10,26,82,C
2015,10,27,75,C
2015,10,28,80,C
2015,10,29,80,C
2015,10,30,80,C
2015,10,31,78,C
2015,11,1,71,C
2015,11,2,63,C
2015,11,3,73,C
2015,11,4,76,C
2015,11,5,79,C
2015,11,6,83,C
2015,11,7,84,C
2015,11,8,84,C
2015,11,9,80,C
2015,11,10,81,C
2015,11,11,81,C
2015,11,12,85,C
2015,11,13,89,C
2015,11,14,81,C
2015,11,15,87,C
2015,11,16,90,C
2015,11,17,88,C
2015,11,18,83,C
2015,11,19,82,C
2015,11,20,82,C
2015,11,21,78,C
2015,11,22,75,C
2015,11,23,77,C
2015,11,24,73,C
2015,11,25,68,C
2015,11,26,46,C
2015,11,27,53,C
2015,11,28,69,C
2015,11,29,75,C
2015,11,30,73,C
2015,12,1,79,C
2015,12,2,79,C
2015,12,3,76,C
2015,12,4,74,C
2015,12,5,85,C
2015,12,6,73,C
2015,12,7,68,C
2015,12,8,75,C
2015,12,9,93,C
2015,12,10,83,C
2015,12,11,73,C
2015,12,12,83,C
2015,12,13,86,C
2015,12,14,81,#
2015,12,15,66,C
2015,12,16,43,C
2015,12,17,30,C
2015,12,18,41,C
2015,12,19,56,C
2015,12,20,74,C
2015,12,21,80,C
2015,12,22,86,C
2015,12,23,91,C
2015,12,24,91,C
2015,12,25,72,C
2015,12,26,73,C
2015,12,27,83,C
2015,12,28,72,C
2015,12,29,74,C
2015,12,30,75,#
2015,12,31,74,#
2016,1,1,71,C
2016,1,2,81,C
2016,1,3,95,C
2016,1,4,90,C
2016,1,5,96,C
2016,1,6,79,C
2016,1,7,75,C
2016,1,8,76,C
2016,1,9,76,C
2016,1,10,85,C
2016,1,11,85,C
2016,1,12,76,#
2016,1,13,70,#
2016,1,14,78,#
2016,1,15,95,C
2016,1,16,95,C
2016,1,17,87,C
2016,1,18,72,C
2016,1,19,74,C
2016,1,20,91,C
2016,1,21,95,C
2016,1,22,90,C
2016,1,23,62,C
2016,1,24,45,C
2016,1,25,29,C
2016,1,26,50,C
2016,1,27,90,C
2016,1,28,98,C
2016,1,29,95,C
2016,1,30,86,C
2016,1,31,85,C
2016,2,1,87,C
2016,2,2,75,C
2016,2,3,72,C
2016,2,4,75,C
2016,2,5,59,C
2016,2,6,26,C
2016,2,7,23,C
2016,2,8,44,C
2016,2,9,45,C
2016,2,10,59,C
2016,2,11,85,C
2016,2,12,95,C
2016,2,13,88,C
2016,2,14,78,C
2016,2,15,58,C
2016,2,16,57,C
2016,2,17,73,C
2016,2,18,86,C
2016,2,19,86,C
2016,2,20,58,C
2016,2,21,75,C
2016,2,22,91,C
2016,2,23,90,C
2016,2,24,74,C
2016,2,25,71,C
2016,2,26,78,C
2016,2,27,74,C
2016,2,28,69,C
2016,2,29,53,C
2016,3,1,70,C
2016,3,2,70,C
2016,3,3,74,C
2016,3,4,80,C
2016,3,5,76,C
2016,3,6,78,C
2016,3,7,91,C
2016,3,8,93,#
2016,3,9,95,C
2016,3,10,88,C
2016,3,11,72,C
2016,3,12,86,C
2016,3,13,97,C
2016,3,14,77,C
2016,3,15,77,C
2016,3,16,90,C
2016,3,17,96,C
2016,3,18,96,C
2016,3,19,93,C
2016,3,20,90,C
2016,3,21,95,C
2016,3,22,97,C
2016,3,23,97,C
2016,3,24,94,C
2016,3,25,68,C
2016,3,26,61,C
2016,3,27,54,C
2016,3,28,59,C
2016,3,29,53,C
2016,3,30,78,C
2016,3,31,86,C
2016,4,1,86,C
2016,4,2,90,C
2016,4,3,88,C
2016,4,4,88,C
2016,4,5,91,C
2016,4,6,91,C
2016,4,7,91,C
2016,4,8,87,C
2016,4,9,86,C
2016,4,10,91,C
2016,4,11,90,C
2016,4,12,94,C
2016,4,13,98,C
2016,4,14,99,C
2016,4,15,98,C
2016,4,16,90,C
2016,4,17,90,C
2016,4,18,85,C
2016,4,19,86,C
2016,4,20,88,C
2016,4,21,87,C
2016,4,22,91,C
2016,4,23,89,C
2016,4,24,92,C
2016,4,25,91,C
2016,4,26,86,C
2016,4,27,85,C
2016,4,28,81,C
2016,4,29,74,C
2016,4,30,79,C
2016,5,1,91,C
2016,5,2,90,C
2016,5,3,86,C
2016,5,4,86,C
2016,5,5,84,C
2016,5,6,83,C
2016,5,7,81,C
2016,5,8,82,C
2016,5,9,80,C
2016,5,10,87,C
2016,5,11,72,C
2016,5,12,80,C
2016,5,13,81,C
2016,5,14,88,C
2016,5,15,83,C
2016,5,16,69,C
2016,5,17,80,C
2016,5,18,74,C
2016,5,19,84,C
2016,5,20,94,C
2016,5,21,89,C
2016,5,22,76,C
2016,5,23,77,C
2016,5,24,82,C
2016,5,25,81,C
2016,5,26,86,C
2016,5,27,89,C
2016,5,28,89,C
2016,5,29,86,C
2016,5,30,82,C
2016,5,31,79,C
2016,6,1,82,C
2016,6,2,80,C
2016,6,3,81,C
2016,6,4,84,C
2016,6,5,85,C
2016,6,6,93,C
2016,6,7,85,C
2016,6,8,88,C
2016,6,9,86,C
2016,6,10,87,C
2016,6,11,94,C
2016,6,12,93,C
2016,6,13,86,C
2016,6,14,82,C
2016,6,15,81,C
2016,6,16,83,C
2016,6,17,82,C
2016,6,18,84,C
2016,6,19,79,C
2016,6,20,78,C
2016,6,21,76,C
2016,6,22,76,C
2016,6,23,73,C
2016,6,24,72,C
2016,6,25,75,C
2016,6,26,75,C
2016,6,27,78,C
2016,6,28,87,C
2016,6,29,87,C
2016,6,30,81,C
2016,7,1,81,C
2016,7,2,83,C
2016,7,3,83,C
2016,7,4,79,C
2016,7,5,86,C
2016,7,6,90,C
2016,7,7,76,C
2016,7,8,75,C
2016,7,9,76,C
2016,7,10,83,C
2016,7,11,86,C
2016,7,12,85,C
2016,7,13,86,C
2016,7,14,87,C
2016,7,15,82,C
2016,7,16,80,C
2016,7,17,80,C
2016,7,18,76,C
2016,7,19,80,C
2016,7,20,81,C
2016,7,21,76,C
2016,7,22,76,C
2016,7,23,78,C
2016,7,24,73,C
2016,7,25,74,C
2016,7,26,81,C
2016,7,27,76,C
2016,7,28,75,C
2016,7,29,74,C
2016,7,30,72,C
2016,7,31,72,C
2016,8,1,73,C
2016,8,2,90,C
2016,8,3,91,C
2016,8,4,94,C
2016,8,5,83,C
2016,8,6,78,C
2016,8,7,81,C
2016,8,8,80,C
2016,8,9,84,C
2016,8,10,92,C
2016,8,11,86,C
2016,8,12,86,C
2016,8,13,84,C
2016,8,14,89,C
2016,8,15,90,C
2016,8,16,94,C
2016,8,17,95,C
2016,8,18,94,C
2016,8,19,89,C
2016,8,20,88,C
2016,8,21,88,C
2016,8,22,81,C
2016,8,23,73,C
2016,8,24,73,C
2016,8,25,77,C
2016,8,26,73,C
2016,8,27,79,C
2016,8,28,78,C
2016,8,29,73,C
2016,8,30,69,C
2016,8,31,78,C
2016,9,1,90,C
2016,9,2,89,C
2016,9,3,87,C
2016,9,4,84,C
2016,9,5,88,C
2016,9,6,91,C
2016,9,7,92,C
2016,9,8,90,C
2016,9,9,89,C
2016,9,10,94,C
2016,9,11,87,C
2016,9,12,81,C
2016,9,13,83,C
2016,9,14,66,C
2016,9,15,64,C
2016,9,16,67,C
2016,9,17,62,C
2016,9,18,65,C
2016,9,19,71,C
2016,9,20,83,C
2016,9,21,72,C
2016,9,22,74,C
2016,9,23,77,C
2016,9,24,77,C
2016,9,25,79,C
2016,9,26,80,C
2016,9,27,65,C
2016,9,28,56,C
2016,9,29,67,C
2016,9,30,77,C
2016,10,1,86,C
2016,10,2,80,C
2016,10,3,80,C
2016,10,4,82,C
2016,10,5,78,C
2016,10,6,72,C
2016,10,7,74,C
2016,10,8,67,C
2016,10,9,67,C
2016,10,10,66,C
2016,10,11,76,C
2016,10,12,81,C
2016,10,13,75,C
2016,10,14,73,C
2016,10,15,69,C
2016,10,16,66,C
2016,10,17,78,C
2016,10,18,95,C
2016,10,19,96,C
2016,10,20,79,C
2016,10,21,86,C
2016,10,22,86,C
